group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
gan,0.0,0.0,0.0,20000000.0,-0.3103559203468224,18987435.02854695,126.09236926954989,0.1,150464.20903620045
gan,0.0,0.0,1.0,20000000.0,19.651560682624464,130873104.24070759,126.09236926954989,0.1,1037092.0603064322
gan,0.0,0.0,2.0,20000000.0,0.46345904912779184,21580632.31780717,126.09236926954989,0.1,171013.76606782325
gan,0.0,0.0,3.0,20000000.0,2.9695331156071205,31518966.781835552,126.09236926954989,0.1,249769.19733165714
gan,0.0,1.0,0.0,20000000.0,0.6197662496921479,22132208.360524155,127.17807071206033,0.1,173888.62226387442
gan,0.0,1.0,1.0,20000000.0,18.962411071397568,126347631.95448475,127.17807071206033,0.1,992689.716678056
gan,0.0,1.0,2.0,20000000.0,1.5392661419877105,25564058.027745157,127.17807071206033,0.1,200852.02332755673
gan,0.0,1.0,3.0,20000000.0,1.7058349298218762,26219562.41932317,127.17807071206033,0.1,206002.19874984887
gan,0.0,2.0,0.0,20000000.0,0.6150135594083967,22115299.939154983,126.01476621711883,0.1,175358.52939759128
gan,0.0,2.0,1.0,20000000.0,19.158874445364404,127636899.17914502,126.01476621711883,0.1,1012069.4269805464
gan,0.0,2.0,2.0,20000000.0,1.3591409891953674,24866780.571605783,126.01476621711883,0.1,197175.80516142893
gan,0.0,2.0,3.0,20000000.0,1.963053516955995,27251836.290157154,126.01476621711883,0.1,216087.59313116808
gan,0.0,3.0,0.0,20000000.0,-1.1528990565326183,16423581.850915177,126.4588201961489,0.1,129770.34572115057
gan,0.0,3.0,1.0,20000000.0,19.190901404448226,127847139.38282472,126.4588201961489,0.1,1010179.6080642906
gan,0.0,3.0,2.0,20000000.0,0.900088376647233,23144675.504278302,126.4588201961489,0.1,182876.82729980585
gan,0.0,3.0,3.0,20000000.0,3.3163533857874086,33070628.157771133,126.4588201961489,0.1,261306.38786388948
gan,0.0,4.0,0.0,20000000.0,-0.32157132497627583,18951532.939783603,126.1501338105849,0.1,150110.99289777302
gan,0.0,4.0,1.0,20000000.0,20.44671218210783,136104183.318767,126.1501338105849,0.1,1078051.7945665412
gan,0.0,4.0,2.0,20000000.0,-0.9496865869147374,17017334.11831874,126.1501338105849,0.1,134790.62243094426
gan,0.0,4.0,3.0,20000000.0,3.2315490719955453,32687487.830860488,126.1501338105849,0.1,258910.5202842957
gan,0.0,5.0,0.0,20000000.0,-0.4551621421711899,18527582.664392654,126.01564261593528,0.1,146909.4735600357
gan,0.0,5.0,1.0,20000000.0,20.81913213830984,138557277.3594871,126.01564261593528,0.1,1098652.5896826359
gan,0.0,5.0,2.0,20000000.0,-0.7192575149931317,17709492.378916305,126.01564261593528,0.1,140422.6471164064
gan,0.0,5.0,3.0,20000000.0,4.107650930335836,36758283.87185376,126.01564261593528,0.1,291464.905616785
gan,1.0,0.0,0.0,20000000.0,0.24758684129125227,20834186.07880583,126.80268392046125,0.1,164174.51101242323
gan,1.0,0.0,1.0,20000000.0,20.28385260170603,135032024.93558788,126.80268392046125,0.1,1064059.6460530485
gan,1.0,0.0,2.0,20000000.0,0.2860839685515653,20965998.214977395,126.80268392046125,0.1,165213.1977611935
gan,1.0,0.0,3.0,20000000.0,3.4035285835929585,33466966.278625138,126.80268392046125,0.1,263721.50095423684
gan,1.0,1.0,0.0,20000000.0,1.60442379641384,25819254.613884155,126.56837812003111,0.1,203833.4665453583
gan,1.0,1.0,1.0,20000000.0,19.015155157871988,126693688.19705951,126.56837812003111,0.1,1000199.813697815
gan,1.0,1.0,2.0,20000000.0,1.1895074292520744,24221186.99276697,126.56837812003111,0.1,191217.3136835694
gan,1.0,1.0,3.0,20000000.0,1.1640862671256116,24125367.98968305,126.56837812003111,0.1,190460.85809057904
gan,1.0,2.0,0.0,20000000.0,0.556419713532037,21907549.815785825,127.27188640868764,0.1,171996.7445994549
gan,1.0,2.0,1.0,20000000.0,19.683811548278314,131085085.96023753,127.27188640868764,0.1,1029152.4264596009
gan,1.0,2.0,2.0,20000000.0,0.754032749151477,22613430.51700244,127.27188640868764,0.1,177538.63238269548
gan,1.0,2.0,3.0,20000000.0,2.4958945893634876,29466378.665699583,127.27188640868764,0.1,231341.30691252582
gan,1.0,3.0,0.0,20000000.0,-0.6183856006374101,18018830.604456134,126.52294116426695,0.1,142303.04902711467
gan,1.0,3.0,1.0,20000000.0,19.65658485951225,130906126.54724741,126.52294116426695,0.1,1033826.2983279146
gan,1.0,3.0,2.0,20000000.0,0.437661936150491,21490494.85913816,126.52294116426695,0.1,169720.38922440374
gan,1.0,3.0,3.0,20000000.0,3.2830353366585845,32919813.958801582,126.52294116426695,0.1,259983.01457944312
gan,1.0,4.0,0.0,20000000.0,-0.07858074715969107,19740141.19731966,126.11544873875265,0.1,156400.35664872403
gan,1.0,4.0,1.0,20000000.0,19.75004857088601,131520507.69342573,126.11544873875265,0.1,1042031.7719240042
gan,1.0,4.0,2.0,20000000.0,-0.8243229027541474,17391403.34333004,126.11544873875265,0.1,137791.39968299508
gan,1.0,4.0,3.0,20000000.0,2.2294855869827472,28346440.24921839,126.11544873875265,0.1,224587.7230757333
gan,1.0,5.0,0.0,20000000.0,0.1093174458917761,20365429.83792685,126.16896557036131,0.1,161286.10657365803
gan,1.0,5.0,1.0,20000000.0,21.313599514410356,141816934.22193998,126.16896557036131,0.1,1123133.7295062803
gan,1.0,5.0,2.0,20000000.0,-0.6310605012278071,17979748.64794909,126.16896557036131,0.1,142392.46014833447
gan,1.0,5.0,3.0,20000000.0,4.356091405773981,37956602.063107215,126.16896557036131,0.1,300601.1959601944
gan,2.0,0.0,0.0,20000000.0,0.6117827652235373,22103810.80312829,126.82689306753147,0.1,174146.0006538406
gan,2.0,0.0,1.0,20000000.0,19.63095711537862,130737687.87596698,126.82689306753147,0.1,1030023.5412396644
gan,2.0,0.0,2.0,20000000.0,0.8545424241028314,22978144.872497838,126.82689306753147,0.1,181034.48620831137
gan,2.0,0.0,3.0,20000000.0,2.424532571699828,29163913.97649217,126.82689306753147,0.1,229769.38355353507
gan,2.0,1.0,0.0,20000000.0,1.5994687698827765,25799792.55364151,126.37056778368951,0.1,203998.3927151217
gan,2.0,1.0,1.0,20000000.0,19.135220764472592,127481637.0871603,126.37056778368951,0.1,1007994.502762098
gan,2.0,1.0,2.0,20000000.0,0.37417880980984813,21269760.271816537,126.37056778368951,0.1,168179.52702003784
gan,2.0,1.0,3.0,20000000.0,1.032661259386884,23633868.73793278,126.37056778368951,0.1,186872.48070519662
gan,2.0,2.0,0.0,20000000.0,0.1672471414563712,20560931.533385575,126.50692581726344,0.1,162399.73761831914
gan,2.0,2.0,1.0,20000000.0,20.15398984855149,134177362.25899349,126.50692581726344,0.1,1059794.8050066137
gan,2.0,2.0,2.0,20000000.0,0.3971773104824903,21349549.75551393,126.50692581726344,0.1,168628.60872499616
gan,2.0,2.0,3.0,20000000.0,3.339865275939119,33177276.42971405,126.50692581726344,0.1,262049.45910779058
gan,2.0,3.0,0.0,20000000.0,0.2004535706998637,20673575.421441868,126.48099436430127,0.1,163322.90266217318
gan,2.0,3.0,1.0,20000000.0,19.576518376843296,130379924.17734095,126.48099436430127,0.1,1030011.8499788865
gan,2.0,3.0,2.0,20000000.0,0.8431803620191831,22936723.947982136,126.48099436430127,0.1,181201.95739630575
gan,2.0,3.0,3.0,20000000.0,2.6457910942986302,30107544.234089468,126.48099436430127,0.1,237852.01234428352
gan,2.0,4.0,0.0,20000000.0,0.2366288063549291,20796769.884790942,126.68400768729626,0.1,164033.06902937393
gan,2.0,4.0,1.0,20000000.0,20.500205273797945,136456425.1047945,126.68400768729626,0.1,1076290.5163982084
gan,2.0,4.0,2.0,20000000.0,-0.6898583025954963,17799249.903981794,126.68400768729626,0.1,140390.33967030272
gan,2.0,4.0,3.0,20000000.0,2.985971691123723,31591595.01610014,126.68400768729626,0.1,249176.4978278535
