group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
random,0.0,0.0,0.0,20000000.0,20.076216056417763,133665627.93165295,139.0639213065098,0.1,960490.5256819632
random,0.0,0.0,1.0,20000000.0,13.691225595559018,92170240.34438701,139.0639213065098,0.1,662314.1937872046
random,0.0,0.0,2.0,20000000.0,-5.442517662572413,7248689.540726502,139.0639213065098,0.1,52087.41944516782
random,0.0,0.0,3.0,20000000.0,-6.301056487177135,6075401.348569909,139.0639213065098,0.1,43656.439769247256
random,0.0,1.0,0.0,20000000.0,-5.237734273927828,7556526.085248026,147.87245878562948,0.1,51067.111726482224
random,0.0,1.0,1.0,20000000.0,2.5883279512132447,29860820.754543368,147.87245878562948,0.1,201799.85518658787
random,0.0,1.0,2.0,20000000.0,-5.784036756143422,6759823.77585484,147.87245878562948,0.1,45682.98608626843
random,0.0,1.0,3.0,20000000.0,24.020772287029416,159704652.10377344,147.87245878562948,0.1,1079286.3308106586
random,0.0,2.0,0.0,20000000.0,19.234620297425153,128134160.77469796,128.15072258642414,0.1,999091.1410916408
random,0.0,2.0,1.0,20000000.0,13.255461412931368,89399653.06159116,128.15072258642414,0.1,697069.3907891829
random,0.0,2.0,2.0,20000000.0,-0.22845706743481753,19251061.463506274,128.15072258642414,0.1,150104.89668417728
random,0.0,2.0,3.0,20000000.0,-5.609793140409522,7005475.163965281,128.15072258642414,0.1,54623.280264518675
random,0.0,3.0,0.0,20000000.0,22.956379719824866,152664588.85878932,142.64851748745548,0.1,1069465.3194713932
random,0.0,3.0,1.0,20000000.0,16.531185466765407,110465131.81483157,142.64851748745548,0.1,773844.3365938219
random,0.0,3.0,2.0,20000000.0,-3.540717225659023,10571732.139495522,142.64851748745548,0.1,74058.43735241979
random,0.0,3.0,3.0,20000000.0,-3.5951783958269914,10461215.85268771,142.64851748745548,0.1,73284.23465838814
random,0.0,4.0,0.0,20000000.0,18.362029336972682,122412372.55426155,132.44967931533566,0.1,923520.6994582202
random,0.0,4.0,1.0,20000000.0,14.317280326070232,96170435.92415375,132.44967931533566,0.1,725542.5770994459
random,0.0,4.0,2.0,20000000.0,1.6932702211016704,26169759.010029595,132.44967931533566,0.1,197433.5897695516
random,0.0,4.0,3.0,20000000.0,-4.0641522389145734,9548774.365006652,132.44967931533566,0.1,72039.21136836642
random,0.0,5.0,0.0,20000000.0,-4.8386861785916295,8189329.96046483,149.59727625232938,0.1,54705.93831420763
random,0.0,5.0,1.0,20000000.0,-4.011962652091555,9646890.169926615,149.59727625232938,0.1,64442.65661631572
random,0.0,5.0,2.0,20000000.0,1.0184567097556534,23581136.59723308,149.59727625232938,0.1,157525.4886901534
random,0.0,5.0,3.0,20000000.0,-1.145898767308708,16443776.89625041,149.59727625232938,0.1,109846.86767802521
random,1.0,0.0,0.0,20000000.0,-7.446572799619318,4776448.847504257,166.9254429617322,0.1,28597.133243937016
random,1.0,0.0,1.0,20000000.0,-4.277437198637486,9156518.063541831,166.9254429617322,0.1,54821.09732012335
random,1.0,0.0,2.0,20000000.0,13.599719434831073,91587461.25872856,166.9254429617322,0.1,548344.3697839048
random,1.0,0.0,3.0,20000000.0,-1.4801960360690456,15499854.30555657,166.9254429617322,0.1,92799.36056872364
random,1.0,1.0,0.0,20000000.0,16.640666533114327,111176885.85384355,165.45958745066494,0.1,671521.8826392228
random,1.0,1.0,1.0,20000000.0,13.194790160189214,89014872.62724741,165.45958745066494,0.1,537660.6332374011
random,1.0,1.0,2.0,20000000.0,25.63404076038951,170387622.608387,165.45958745066494,0.1,1029161.9182680119
random,1.0,1.0,3.0,20000000.0,-4.793155664263068,8264372.255253328,165.45958745066494,0.1,49917.811360311745
random,1.0,2.0,0.0,20000000.0,-8.18921134736803,4076115.7454101983,157.46951101778086,0.1,25868.683091554627
random,1.0,2.0,1.0,20000000.0,-5.3759137024347865,7347580.109783406,157.46951101778086,0.1,46630.72229090228
random,1.0,2.0,2.0,20000000.0,-6.980145903476284,5271277.20741399,157.46951101778086,0.1,33453.662281271885
random,1.0,2.0,3.0,20000000.0,-0.8809306757918023,17221756.383935284,157.46951101778086,0.1,109296.24819354744
random,1.0,3.0,0.0,20000000.0,-6.933506681113798,5323247.980376171,137.80184139280814,0.1,38601.717907544844
random,1.0,3.0,1.0,20000000.0,-5.841156440178267,6680974.580051787,137.80184139280814,0.1,48447.31957582267
random,1.0,3.0,2.0,20000000.0,-2.1887607639002766,13635659.163230775,137.80184139280814,0.1,98879.45676077029
