x_m,y_m,z_m,margin_db,sinr_db,rate_bps,outage,i_dbm,p_rx_dbm,ee_bpj
0.0,0.0,29.9488127,4.443558365644208,4.443558365644208,191914621.32957593,0.0,-65.7826295888432,-61.30638146133714,1018424.696715929
11.370681853630035,0.0,29.9488127,12.658817196972137,12.658817196972137,428133697.2423047,0.0,-73.86590674317421,-61.00101214348925,2271957.8516067355
22.74136370726007,0.0,29.9488127,-0.5146981894840366,-0.5146981894840363,91704191.87166975,1.0,-60.18838608893681,-60.69404422828052,486642.5139859405
34.11204556089011,0.0,29.9488127,6.114691815944369,6.114691815944369,234698735.82133675,0.0,-66.53943007627839,-60.38585330356797,1245465.2344491328
45.48272741452014,0.0,29.9488127,4.318264814626829,4.318264814626829,188864710.97134626,0.0,-64.41902210527931,-60.07685218221059,1002239.8744753312
56.85340926815017,0.0,29.9488127,13.619614194137242,13.619614194137242,458570612.5162946,0.0,-73.5803569940555,-59.76749185157938,2433476.062111651
68.22409112178022,0.0,29.9488127,3.993043680156397,3.993043680156397,181059373.4050131,0.0,-63.470531209144376,-59.45826211029572,960819.640369733
79.59477297541025,0.0,29.9488127,3.6641500768665622,3.664150076866562,173333587.50615445,0.0,-62.830437713346655,-59.149691842735365,919821.5595230144
90.96545482904028,0.0,29.9488127,5.142382859989155,5.142382859989155,209344886.50494504,0.0,-64.00647598452892,-58.84234888397873,1110921.1016376724
102.33613668267031,0.0,29.9488127,10.798054421428375,10.798054421428375,370235385.5792829,0.0,-69.40988636981187,-58.53683943196276,1964711.4829493088
113.70681853630035,0.0,29.9488127,3.3581319529672555,3.3581319529672555,166301295.61801997,0.0,-61.604458914693566,-58.23380696968566,882503.6121786473
125.07750038993039,0.0,29.9488127,0.09784380104274959,0.09784380104274953,101634303.56692003,0.0,-58.03728555665458,-57.93393066840298,539338.1914779817
136.44818224356044,0.0,29.9488127,5.794892514796928,5.794892514796928,226226037.4064777,0.0,-63.45195932790418,-57.63792325263687,1200503.5465186436
147.81886409719047,0.0,29.9488127,3.3883521311246625,3.3883521311246625,166988934.04048595,0.0,-60.74515554913557,-57.34652831912905,886152.6720939286
159.1895459508205,0.0,29.9488127,4.065998000744614,4.065998000744614,182796129.01862288,0.0,-61.1377611127816,-57.06051711405246,970036.0033378401
170.56022780445053,0.0,29.9488127,7.332576087417991,7.332576087417991,268049354.3318051,0.0,-64.13565993655459,-56.78068478514933,1422445.462982549
181.93090965808057,0.0,29.9488127,8.28996295273906,8.28996295273906,295330672.8607982,0.0,-64.82404380157791,-56.50784613716519,1567218.0100475634
193.3015915117106,0.0,29.9488127,4.7202494568658935,4.7202494568658935,198732148.1955857,0.0,-60.97391051787949,-56.24283092916242,1054602.9601685358
204.67227336534063,0.0,29.9488127,8.368824568116082,8.368824568116082,297614823.8133932,0.0,-64.37898969374679,-55.98647876026047,1579339.2112621132
216.04295521897066,0.0,29.9488127,4.88543489232076,4.88543489232076,202855102.81957933,0.0,-60.63508674040969,-55.739633595520345,1076482.0581936073
227.4136370726007,0.0,29.9488127,5.307672888832386,5.307672888832386,213567715.40457502,0.0,-60.82126741753491,-55.50313798586423,1133330.197993095
238.78431892623075,0.0,29.9488127,20.782847555294325,20.782847555294325,691590979.7652284,0.0,-76.4253950963369,-55.27782703533941,3670034.7734804414
250.15500077986079,0.0,29.9488127,8.031030462877723,8.031030462877723,287868943.845537,0.0,-63.11326288317596,-55.064522166456086,1527621.1879987959
261.5256826334908,0.0,29.9488127,7.161398078254706,7.161398078254706,263264843.25512388,0.0,-62.03925905350596,-54.864024730975956,1397055.7130591432
272.8963644871209,0.0,29.9488127,11.45345722170832,11.45345722170832,390446520.47205013,0.0,-66.16626314612697,-54.67710951100234,2071965.004233146
284.2670463407509,0.0,29.9488127,7.575204320272178,7.575204320272178,274881300.22841626,0.0,-62.093733080885556,-54.50451815523979,1458700.2432568832
295.63772819438094,0.0,29.9488127,7.193570135698437,7.193570135698437,264161779.54849994,0.0,-61.5528951666245,-54.3469525993832,1401815.4445805175
307.00841004801094,0.0,29.9488127,13.572307185715644,13.572307185715644,457064896.0772384,0.0,-67.82963121813437,-54.20506852874344,2425485.744348667
318.379091901641,0.0,29.9488127,10.141364989243101,10.141364989243101,350218552.8059669,0.0,-64.24379624093417,-54.079468955494605,1858489.0559911805
329.749773755271,0.0,29.9488127,9.12871530042898,9.12871530042898,319884411.62516874,0.0,-63.117139338316775,-53.97069800128125,1697516.2321481248
341.12045560890107,0.0,29.9488127,11.403459040567839,11.403459040567839,388897127.85479313,0.0,-65.31203808921296,-53.87923499611286,2063742.9120580321
352.49113746253107,0.0,29.9488127,15.898382423123252,15.898382423123252,531795618.7203002,0.0,-69.78557676295283,-53.805489023264656,2822055.9119359637
363.86181931616113,0.0,29.9488127,11.371021223390443,11.371021223390443,387892555.9707504,0.0,-65.14908219226002,-53.74979405353035,2058411.9955846143
375.2325011697912,0.0,29.9488127,19.158173695609364,19.158173695609364,638161496.6577835,0.0,-73.04172636458084,-53.712404816973574,3386502.9364978746
386.6031830234212,0.0,29.9488127,13.75865011184355,13.75865011184355,462999862.17903113,0.0,-67.50060770668343,-53.69349355349627,2456980.562254478
397.97386487705126,0.0,29.9488127,7.732248362115072,7.732248362115072,279333900.9562265,0.0,-61.43744443776079,-53.69314776378906,1482328.6594473827
409.34454673068126,0.0,29.9488127,9.661445612474516,9.661445612474516,335756048.4029524,0.0,-63.39169498706379,-53.71136905019989,1781741.5337943241
420.7152285843113,0.0,29.9488127,14.025386621806973,14.025386621806973,471513154.21009636,0.0,-67.82566783954303,-53.74807309540152,2502157.6665038853
432.0859104379413,0.0,29.9488127,12.769830558784477,12.769830558784477,431634112.2816472,0.0,-66.61246273608799,-53.803090779750534,2290533.3467937345
443.4565922915714,0.0,29.9488127,12.045464933729065,12.045464933729065,408879637.4282362,0.0,-65.95564851709243,-53.8761703911409,2169783.1976338173
454.8272741452014,0.0,29.9488127,8.076738814019876,8.076738814019876,289181829.170544,0.0,-62.05761440617459,-53.966980839215665,1534588.217554334
466.19795599883145,0.0,29.9488127,13.658915876705919,13.658915876705919,459822050.4017961,0.0,-67.78576509653688,-54.075115753355234,2440117.0113013014
477.5686378524615,0.0,29.9488127,23.04756106171203,23.04756106171203,766336824.3026623,0.0,-77.73364446069588,-54.20009832362459,4066685.1877450515
488.9393197060915,0.0,29.9488127,16.001306471688125,16.001306471688125,535129952.18356353,0.0,-70.43748806038161,-54.341386736565866,2839750.069486587
500.31000155972157,0.0,29.9488127,13.303696089630861,13.303696089630861,448528666.6167831,0.0,-67.8546315153194,-54.498380062132355,2380186.919073482
511.6806834133516,0.0,29.9488127,7.817264169281579,7.817264169281579,281754070.7172506,0.0,-62.50308160683101,-54.67042446142159,1495171.6655601854
523.0513652669816,0.0,29.9488127,17.85478604990753,17.85478604990753,595468254.3887186,0.0,-72.87648364759342,-54.85681960353361,3159944.626305219
534.4220471206116,0.0,29.9488127,10.93011559332652,10.93011559332652,374290040.3768341,0.0,-66.02147136562638,-55.05682520007892,1986228.1373546682
545.7927289742418,0.0,29.9488127,8.492945601318368,8.492945601318368,301220531.97369343,0.0,-63.78327070157659,-55.26966758433221,1598473.4607224176
557.1634108278718,0.0,29.9488127,19.14201824790412,19.14201824790412,637631272.6726168,0.0,-74.89619620044076,-55.494546276481145,3383689.220703091
568.5340926815018,0.0,29.9488127,17.977431002874866,17.977431002874866,599477645.4824804,0.0,-73.91650692256303,-55.73064048576464,3181221.0818477473
579.9047745351318,0.0,29.9488127,10.684008962786208,10.684008962786208,366741468.7568105,0.0,-66.70148092313065,-55.97711550456084,1946170.4715577564
