x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
269.9003836897856,371.5896093549248,0.362237721289348,0.4889274600831144,0.7018464558881785,0.7018464558881785,0.6702179791464097,7.080812453717593,8.003045549995882,23.681954265548825,304.37904090569856
516.0901936953449,161.44381144211422,0.008484093581053074,0.43401973438393116,0.02285741568371893,0.0226051800726062,0.015052596957016261,75.56959353424311,83.92409494779461,27.01895754855229,256.5348427117454
332.3385369047635,185.70043727519294,0.33810655333010486,0.8055867623333666,0.45600314223919947,0.4553708706156718,0.378052549935716,15.705111572321112,19.45444144062229,21.52873568673198,215.05313615325667
60.12821512676022,210.89082321766645,0.026640900554125706,0.5450296835337122,0.05736719174731163,0.05736719174731163,0.0074492688714572,57.16565422825695,97.9927877893192,24.383378266326606,265.41151970629187
484.47255061328036,335.7130765572802,0.07181368040270927,0.5151686585625571,0.162983418423462,0.162983418423462,0.018174598186145422,36.282136216267745,80.15460727718924,24.400431533526362,277.80969345890475
384.81103347313984,58.29094867615925,0.2879451371879795,1.2770110457650024,0.2562040227749379,0.2562040227749379,0.2562040227749379,27.23562375890247,27.23562375890247,14.979155234068543,153.53093168799316
566.3883673365339,492.96932721319376,0.00906535906089972,0.6383440104330733,0.01670711556981245,0.01670711556981245,8.17929487906786e-05,81.838411365638,188.2263903734802,24.16111591305872,230.27872287883963
367.6356402828389,73.01592336658146,0.9272061877076152,1.281144297134405,0.7698198753336857,0.7698198753336857,0.7698198753336857,5.231974392758656,5.231974392758656,14.815883673283308,155.253493306691
611.7181171454926,525.5790005389046,0.0006058799749483009,0.6380971282367509,0.0011170572463021242,0.0011170572463021242,4.5399929762484854e-05,135.94115020323295,236.42118945246827,24.16275791677433,230.34915071014524
598.4482127313044,251.75834286330436,0.0013323655118805552,0.05141411569639487,0.028042118315972534,0.01667206380565315,0.025406759581518244,71.48095346901026,73.45480030212134,31.079286526171806,377.7256069513609
184.2765037063474,161.95878540434646,0.49383844374141567,0.7050678426719736,0.7207926533510332,0.710488991392157,0.5721652915356112,6.548075301884676,11.166547162607516,23.83282243343636,208.77658863946348
33.24263387040011,137.16734218998405,0.025893055062901352,0.6952423100305454,0.04379100848324739,0.043778751950275904,0.00220706661213237,62.56653536888704,122.32181939910645,23.350895941596203,223.27479042103403
538.8813441094803,383.76112656671455,0.012190205720062646,0.5739010217511966,0.024982198919994408,0.024982198919994408,0.0009320388926708589,73.79183501874641,139.56272027631658,24.671134492942958,246.92255918934757
214.80494352710994,160.04626588962157,0.32322677737519967,0.7499597757812827,0.4752864397586079,0.4752864397586079,0.28401009941459215,14.876752512538296,25.174909602684664,22.325027701753974,221.81134984459734
569.3792317237228,443.2020021321615,0.007712152495438358,0.6392091370570445,0.014194078901184574,0.014191784242407194,5.4158054324994616e-05,85.09860760249141,196.47207709161978,24.166536187760805,229.79313648937077
600.828690951247,6.283020273613056,6.418501489881078e-06,0.9200790543923298,8.20702572750048e-06,8.20702572750048e-06,4.5399929762484854e-05,234.21039948995247,234.26269612958413,19.833873391060315,202.33833778575925
537.225775768643,552.986332755766,0.007489147603153788,0.8349270320178552,0.010552313255736885,0.01050649560612613,0.00018811278106365385,91.02820354297404,171.5693775145442,20.41803632759999,226.24875019475692
371.9659001545479,448.889869197741,0.4832658353132501,0.681633290175591,0.7886252312674094,0.7886252312674094,0.22271335678048865,4.749281260744799,30.03739459909496,23.856486759061802,218.2868097378017
478.285866456745,39.78168953494543,0.003185585228239115,1.1355419258115362,0.0032987131307276023,0.0032987131307276023,0.0032987131307276023,114.28445693899204,114.28445693899204,17.173445741155962,167.10284541964648
591.9685214270766,325.790058435735,0.00028783322614147765,0.058978002499430374,0.005652142421004663,0.0038541862124118007,0.005288810801649464,103.51441232279264,104.8432371916797,31.500181893920317,374.4928017317435
210.6459585991742,548.8705028164377,0.3622189649449678,0.5141461354761852,0.7255197702236393,0.7162551191681328,0.4148681505013045,6.417339130972632,17.595890377344965,25.241491080238646,260.27327731277865
490.18638563140445,155.4347458131609,0.02570809923671689,0.5585306110157211,0.05390698111788214,0.053850402130465144,0.014309216580287661,58.40990579283736,84.93702866447093,24.778726631073663,251.19262874583663
449.10671931346025,569.1511774310695,0.12863198576717177,0.8383617130437255,0.18033167831739474,0.18000272496888936,0.004668701977828952,34.259149327668624,107.33748390018727,20.424252347979987,224.6479311687794
70.3962556082336,478.5245192464412,0.012530525992370851,0.5743248650493875,0.02551539388395973,0.02535684511339719,0.0194704984725921,73.36946654472715,78.77709715681806,23.705280426610397,267.3817099612276
606.1484319352456,444.5418144261537,0.001320056996184904,0.6392223860759344,0.0024294968388268775,0.0024283013961640095,4.5399929762484854e-05,120.40142210562362,215.42226002766103,24.165927271582486,229.80048639742793
97.92816228104033,94.83503398791682,0.3056727055750722,0.6631821058991093,0.529913368394665,0.529913368394665,0.08753634000586727,12.700834833109141,48.714025149698685,24.28988765384478,216.91106877605776
258.54396696831583,494.13593282503024,0.6180928096623053,0.6414511136076679,0.9705668013652528,0.9069208595404425,0.6106900785934276,0.5975009367076952,9.863313696861013,23.603812107939415,240.86032929741745
508.7076288883539,330.8253505052296,0.019469748839894,0.47903231678022906,0.04759627175596298,0.04759627175596298,0.012552714268212455,60.90001690533684,87.55636720874224,24.194458463369855,297.6560104459163
293.30735140813505,95.05314750514863,0.3386312773087726,0.9567265992067182,0.38856065820454033,0.38856065820454033,0.38856065820454033,18.906119739750334,18.906119739750334,20.89707975926654,163.9544570435227
315.69894576366426,331.4384428064285,0.33251752164232445,0.5155982329415493,0.7257120316649233,0.7141912361565175,0.13290906983131467,6.412039868865545,40.36180140117432,24.174253579085484,282.4595162557251
1.5843795311532054,339.4550406979335,0.0014486269937212446,0.2461785835182557,0.006920189040426218,0.006920189040426218,0.0005443092328481097,99.46624383490041,150.31986059750415,27.999999999999996,315.8532734042976
537.1367510699598,388.52708128146327,0.014211753047330375,0.5741592831163267,0.029113703312089352,0.029113703312089352,0.000740883229371179,70.7309262289953,144.15335060560258,24.685842217058337,246.49787421754533
294.97525486670804,183.7821656950113,0.5288305512638904,0.6631816573114344,0.8245280352134089,0.8245280352134089,0.517794907876247,3.8588826975202952,13.163520917295212,23.516494615695926,233.43866972767103
