x_m,y_m,z_m,margin_db,sinr_db,rate_bps,outage,i_dbm,p_rx_dbm,ee_bpj
471.73252183336166,495.5200369722395,29.9488127,23.12734385393587,23.12734385393587,768974196.4475734,0.0,-70.64740787591364,-47.420627984159594,4080680.8119877484
546.8023768592661,59.625059394202076,29.9488127,21.69661681244233,21.69661681244233,721718863.699565,0.0,-74.82549620968747,-52.87331917171804,3829913.061262525
166.96769350471547,505.8376496570039,29.9488127,8.610585057981169,8.610585057981169,304649766.26342165,0.0,-60.88451887194786,-52.263324052929164,1616671.2242241716
528.5171542998282,120.35748491860458,29.9488127,9.95005959116073,9.95005959116073,344435784.94442177,0.0,-59.93316179760903,-49.97457760288705,1827801.9016473799
185.04723341272893,197.09058999486805,29.9488127,-5.36796473764926,-5.36796473764926,36797305.88016441,1.0,-44.559544640469255,-49.927261791940325,195270.60951032603
165.8665089351602,83.11997664249373,29.9488127,5.367783489616684,5.367783489616684,215112569.20578653,0.0,-59.40568444434632,-54.03035046403785,1141528.2042370664
464.3067936799091,344.46892330316325,29.9488127,15.010274067104476,15.010274067104476,503111614.51588464,0.0,-54.54915813977479,-39.53641475676588,2669839.795831326
182.4635836557133,22.89402317513909,29.9488127,4.398429355888368,4.398429355888368,190813378.03381926,0.0,-60.072592972341226,-55.66536116959446,1012580.7784062062
96.98552484348846,16.14532806134013,29.9488127,0.4959413356104889,0.4959413356104892,108472446.70285311,0.0,-58.71119793084879,-58.208821095312246,575625.8583637332
278.44845447831506,575.6548525360181,29.9488127,17.07511927096816,17.07511927096816,570024994.0527015,0.0,-68.80075650716569,-51.66038531828944,3024926.0200538808
509.4904783601587,118.54127633148741,29.9488127,21.137204090424063,21.137204090424063,703268805.4930543,0.0,-70.80376372231298,-49.56352135583896,3732004.9664900647
279.3861207359038,175.0684139746647,29.9488127,5.479932234637815,5.479932234637815,218007673.98982713,0.0,-52.63298974018744,-47.15146894470081,1156891.5266937958
284.9768564772717,12.272883367538059,29.9488127,15.229903684693639,15.229903684693639,510189803.1894576,0.0,-69.26453983438746,-53.962091396426686,2707401.3015844612
217.8841365005224,550.7179785212882,29.9488127,19.321016766744535,19.321016766744535,643507334.9384795,0.0,-71.5574895127473,-52.11417900596973,3414871.456269803
483.1368742797145,209.13989575041788,29.9488127,12.918846229258172,12.918846229258172,436339843.0967474,0.0,-57.947673378371945,-45.023428542395195,2315505.03704325
494.309839817861,307.7861988485539,29.9488127,16.0592185899268,16.0592185899268,537006930.6053008,0.0,-58.18962295849414,-42.124696667876236,2849710.5465292265
90.27998347019455,446.2808005137008,29.9488127,29.85617510514375,29.85617510514375,991949719.1119032,0.0,-86.6009360924496,-53.92941095501139,5263934.997996451
424.2493631840587,39.36162585504621,29.9488127,8.772944073177435,8.772944073177435,309401041.57572407,0.0,-60.71597552858854,-51.932825082184706,1641884.6034103034
593.2320583464773,390.2064198231495,29.9488127,24.258687503981193,24.258687503981193,806396278.5185782,0.0,-72.89983645911413,-48.475398744493404,4279266.8932337025
121.37941187793639,389.77378709442434,29.9488127,4.885655399513148,4.885655399513148,202860632.5565193,0.0,-56.604823387196646,-51.71520458257609,1076511.4026001303
166.9212578563038,119.54732163254542,29.9488127,4.07982866467033,4.07982866467033,183126313.39675617,0.0,-56.90011705181371,-52.81604625793044,971788.1779393951
579.7194185081178,77.25884213123095,29.9488127,8.836458902947903,8.836458902947903,311265446.3755989,0.0,-61.89947750761294,-53.049619926488205,1651778.3565788413
285.80448208723834,279.7769466695552,29.9488127,10.401137998690373,10.401137998690373,358106864.4379735,0.0,-53.45299460502372,-43.049937991324526,1900349.6048423843
476.18550521083387,283.8566328700049,29.9488127,18.214130750635164,18.214130750635164,607220585.9888439,0.0,-59.40398286219591,-41.18230457603161,3222310.196279215
481.71851268414747,601.2452223298325,29.9488127,22.240630083355242,22.240630083355242,739676393.7889631,0.0,-74.86912652026633,-52.370431025364226,3925207.47920922
554.6545071850359,613.799337997951,29.9488127,23.711369758734563,23.711369758734563,788287166.7013468,0.0,-78.55119092434694,-54.259630220898785,4183168.0833437205
480.76509107067415,277.259838488011,29.9488127,16.29401536706773,16.29401536706773,544623006.1477631,0.0,-58.096067435925306,-41.79646593011533,2890126.4323578407
414.9398516375614,242.46063219226644,29.9488127,6.7482492778806105,6.7482492778806105,251843583.70981297,0.0,-47.023620570349706,-40.27493465144582,1336447.028280655
299.5024013494149,42.69026838125804,29.9488127,7.582951044103524,7.582951044103524,275100384.4821863,0.0,-59.99480463726638,-52.403207251631216,1459862.8478211174
34.23233179394765,405.52669570160674,29.9488127,7.399443503485337,7.399443503485337,269926391.15849644,0.0,-63.20166700820411,-55.78414980702607,1432406.2499601338
506.7755339370262,452.3741943897868,29.9488127,21.91350119064994,21.91350119064994,728876367.8416965,0.0,-68.56938734571361,-46.59399553413394,3867895.466848367
500.63045427649183,20.85374303002506,29.9488127,20.80353114565034,20.80353114565034,692272397.0814079,0.0,-74.64693445172857,-53.59785194713862,3673650.8201305578
291.11366474401694,111.2735224912084,29.9488127,10.559335315865177,10.559335315865177,362930204.2885609,0.0,-60.09031560597108,-49.522141885543974,1925945.405675384
398.25422611833557,312.5200077306119,29.9488127,38.17120961922723,38.17120961922723,1268042116.1353593,0.0,-66.39993460282838,-28.191063852939067,6729062.114191087
504.5947322684037,576.673410352502,29.9488127,30.152889868952258,30.152889868952258,1001796531.7616843,0.0,-83.38968636098215,-51.66682375212869,5316188.636187209
