group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
ga,0.0,0.0,0.0,20000000.0,-7.346722839709116,4878648.830645415,132.13107399093246,0.1,36894.87412754403
ga,0.0,0.0,1.0,20000000.0,-4.956569512173275,7997771.0720089255,132.13107399093246,0.1,60483.29511834231
ga,0.0,0.0,2.0,20000000.0,-4.532720317712858,8705108.868225522,132.13107399093246,0.1,65832.55059111492
ga,0.0,0.0,3.0,20000000.0,-2.165244255818692,13694599.494299926,132.13107399093246,0.1,103565.66789466605
ga,0.0,1.0,0.0,20000000.0,0.9158510643595577,23202491.82396291,155.57714763088597,0.1,149042.37505029666
ga,0.0,1.0,1.0,20000000.0,-7.361679385029603,4863213.469556333,155.57714763088597,0.1,31239.09670472073
ga,0.0,1.0,2.0,20000000.0,-7.317595160784052,4908838.114950778,155.57714763088597,0.1,31532.16891274077
ga,0.0,1.0,3.0,20000000.0,-8.48163206052915,3827524.3690326614,155.57714763088597,0.1,24586.29559495661
ga,0.0,2.0,0.0,20000000.0,-2.6932720451159042,12418565.89635373,126.25193304193542,0.1,98285.52359568639
ga,0.0,2.0,1.0,20000000.0,17.850732916866363,119067156.82730539,126.25193304193542,0.1,942345.3520714064
ga,0.0,2.0,2.0,20000000.0,-0.8244343564336276,17391068.13670763,126.25193304193542,0.1,137639.90560346746
ga,0.0,2.0,3.0,20000000.0,1.7560145104918234,26419041.018562634,126.25193304193542,0.1,209090.91283782988
ga,0.0,3.0,0.0,20000000.0,-3.320118754015823,11029303.745232852,142.2729526232851,0.1,77467.68990888378
ga,0.0,3.0,1.0,20000000.0,-6.469835371109127,5865819.592985743,142.2729526232851,0.1,41200.37889855765
ga,0.0,3.0,2.0,20000000.0,25.883748535868477,172042251.0521764,142.2729526232851,0.1,1208391.396555464
ga,0.0,3.0,3.0,20000000.0,-5.424376268989221,7275508.442586443,142.2729526232851,0.1,51101.75990967356
ga,0.0,4.0,0.0,20000000.0,-5.295105665624192,7469149.085168319,152.62419794253708,0.1,48906.127423099046
ga,0.0,4.0,1.0,20000000.0,-7.782770346844984,4446654.728041614,152.62419794253708,0.1,29115.587365629388
ga,0.0,4.0,2.0,20000000.0,26.16001674835465,173873160.63578722,152.62419794253708,0.1,1138478.1388814857
ga,0.0,4.0,3.0,20000000.0,-6.215961761923211,6183599.656363021,152.62419794253708,0.1,40488.67003177596
ga,0.0,5.0,0.0,20000000.0,-6.690243760471759,5601952.094522636,126.1315691191843,0.1,44378.3764521966
ga,0.0,5.0,1.0,20000000.0,-10.539519644485807,2441996.8839349,126.1315691191843,0.1,19345.373752181084
ga,0.0,5.0,2.0,20000000.0,20.501063118094834,136462074.15903884,126.1315691191843,0.1,1081045.5348946443
ga,0.0,5.0,3.0,20000000.0,-9.71517004134634,2927325.223128795,126.1315691191843,0.1,23190.119900711183
ga,1.0,0.0,0.0,20000000.0,-2.3392606162104244,13263147.175103758,126.88806078845055,0.1,104444.04846215299
ga,1.0,0.0,1.0,20000000.0,1.8998917533301376,26996114.561978664,126.88806078845055,0.1,212587.8164794681
ga,1.0,0.0,2.0,20000000.0,-1.4326602936464212,15631532.072039314,126.88806078845055,0.1,123094.50175855421
ga,1.0,0.0,3.0,20000000.0,7.40940160595693,54041261.516502164,126.88806078845055,0.1,425561.7510887856
ga,1.0,1.0,0.0,20000000.0,-5.355798448087711,7377678.405165061,128.50693759052186,0.1,57366.099709606846
ga,1.0,1.0,1.0,20000000.0,2.386398657307808,29003023.92971902,128.50693759052186,0.1,225516.79149738577
ga,1.0,1.0,2.0,20000000.0,-7.803439701291978,4427081.812889889,128.50693759052186,0.1,34423.351460132726
ga,1.0,1.0,3.0,20000000.0,-0.8456020985846923,17327489.663176812,128.50693759052186,0.1,134732.15355105247
ga,1.0,2.0,0.0,20000000.0,-3.32528669814009,11018400.839107744,142.58681945785702,0.1,77220.87352547699
ga,1.0,2.0,1.0,20000000.0,17.100192482090407,114168386.7364981,142.58681945785702,0.1,800132.6763767279
ga,1.0,2.0,2.0,20000000.0,19.422783209847367,129369864.38373479,142.58681945785702,0.1,906670.0405495027
ga,1.0,2.0,3.0,20000000.0,1.324776622601732,24735126.69388448,142.58681945785702,0.1,173352.5688488002
ga,1.0,3.0,0.0,20000000.0,-2.991030946854565,11741986.667516204,130.9601122089378,0.1,89592.37459523132
ga,1.0,3.0,1.0,20000000.0,3.5476285554242253,34127587.77967288,130.9601122089378,0.1,260396.44865606574
ga,1.0,3.0,2.0,20000000.0,-6.881158426203726,5382135.829115724,130.9601122089378,0.1,41066.162224365034
ga,1.0,3.0,3.0,20000000.0,-1.0124637984806526,16832247.818086673,130.9601122089378,0.1,128431.50775922179
ga,1.0,4.0,0.0,20000000.0,-5.586874040463442,7038367.480119528,154.43080401931834,0.1,45546.695526411946
ga,1.0,4.0,1.0,20000000.0,-1.7343531672389931,14810024.22697411,154.43080401931834,0.1,95838.65379437659
ga,1.0,4.0,2.0,20000000.0,-3.5262050164404,10601343.921954392,154.43080401931834,0.1,68603.43469531866
ga,1.0,4.0,3.0,20000000.0,2.5932520394803475,29881917.533840455,154.43080401931834,0.1,193371.91522089558
ga,1.0,5.0,0.0,20000000.0,-7.316229071272588,4910258.19265021,128.2182657146267,0.1,38266.244990953775
ga,1.0,5.0,1.0,20000000.0,-5.5332533876172505,7115854.229923789,128.2182657146267,0.1,55454.72571885508
ga,1.0,5.0,2.0,20000000.0,-4.085038135823012,9509745.621906567,128.2182657146267,0.1,74110.61526545066
