group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
gan,0.0,0.0,0.0,20000000.0,1.8222279292177745,26683673.58744128,126.77817990420897,0.1,210309.39762524207
gan,0.0,0.0,1.0,20000000.0,19.574993150567764,130369901.30711474,126.77817990420897,0.1,1027520.2671219115
gan,0.0,0.0,2.0,20000000.0,0.9287532949594489,23249886.15234981,126.77817990420897,0.1,183245.74146557832
gan,0.0,0.0,3.0,20000000.0,1.7059121129592825,26219868.53386554,126.77817990420897,0.1,206653.88291084513
gan,0.0,1.0,0.0,20000000.0,-0.7829768347882575,17516080.1765141,132.7229722238708,0.1,131875.3818201798
gan,0.0,1.0,1.0,20000000.0,20.64252856404471,137393782.17409515,132.7229722238708,0.1,1034412.7967752471
gan,0.0,1.0,2.0,20000000.0,-0.49390760795489563,18405897.788381048,132.7229722238708,0.1,138574.6567796889
gan,0.0,1.0,3.0,20000000.0,4.515161372158872,38733619.52350498,132.7229722238708,0.1,291618.37651261216
gan,0.0,2.0,0.0,20000000.0,-1.0934910223477061,16595552.723928409,126.4379359006903,0.1,131150.80948493545
gan,0.0,2.0,1.0,20000000.0,19.81169657358558,131925825.19371384,126.4379359006903,0.1,1042579.2411949257
gan,0.0,2.0,2.0,20000000.0,0.07915142598744775,20264133.34734739,126.4379359006903,0.1,160142.75247267442
gan,0.0,2.0,3.0,20000000.0,3.8985612617887,35764491.60126967,126.4379359006903,0.1,282638.49371889874
gan,0.0,3.0,0.0,20000000.0,-0.014761563656619904,19951004.81571181,128.4457618242384,0.1,155205.4656068006
gan,0.0,3.0,1.0,20000000.0,18.88771349755909,125857628.23912354,128.4457618242384,0.1,979088.1196939783
gan,0.0,3.0,2.0,20000000.0,1.6426310811343539,25969627.618043855,128.4457618242384,0.1,202026.32315137956
gan,0.0,3.0,3.0,20000000.0,2.0458819520261926,27589379.429456193,128.4457618242384,0.1,214626.90825372652
gan,0.0,4.0,0.0,20000000.0,-0.3788274855920408,18768996.46618455,126.17197733928673,0.1,148639.44369662605
gan,0.0,4.0,1.0,20000000.0,17.68079927164564,117956717.81411627,126.17197733928673,0.1,934148.0215928848
gan,0.0,4.0,2.0,20000000.0,2.2206670371090524,28309801.185039997,126.17197733928673,0.1,224197.0212359384
gan,0.0,4.0,3.0,20000000.0,0.47904444325266143,21635212.090054564,126.17197733928673,0.1,171338.19035653328
gan,0.0,5.0,0.0,20000000.0,0.2728964790982364,20920781.181350067,129.01191916829,0.1,162036.01740348252
