group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
gan,0.0,0.0,0.0,20000000.0,18.118399788343282,120817650.53555393,129.73511342532166,0.1,930546.8093193882
gan,0.0,0.0,1.0,20000000.0,16.565159334478125,110685960.09810418,129.73511342532166,0.1,852511.7526220543
gan,0.0,0.0,2.0,20000000.0,4.976009182150619,41026447.37244115,129.73511342532166,0.1,315988.8437732885
gan,0.0,0.0,3.0,20000000.0,-0.5588249842252819,18203299.374004565,129.73511342532166,0.1,140203.20769754407
gan,0.0,1.0,0.0,20000000.0,1.4867793884266547,25359632.566189833,126.56506621855405,0.1,200210.15520122251
gan,0.0,1.0,1.0,20000000.0,19.746295574669247,131495834.78501396,126.56506621855405,0.1,1038138.128457018
gan,0.0,1.0,2.0,20000000.0,0.30210250091700147,21021011.6439626,126.56506621855405,0.1,165957.45197568464
gan,0.0,1.0,3.0,20000000.0,1.7886218946935197,26549160.767741337,126.56506621855405,0.1,209601.28597676748
gan,0.0,2.0,0.0,20000000.0,-0.42259600598089275,18630303.461618125,126.02615704026191,0.1,147711.65552654534
gan,0.0,2.0,1.0,20000000.0,19.875301505675566,132344071.25062871,126.02615704026191,0.1,1049299.164870154
gan,0.0,2.0,2.0,20000000.0,-0.030871992297619263,19897627.714289997,126.02615704026191,0.1,157759.723924184
gan,0.0,2.0,3.0,20000000.0,3.1006955842846646,32101019.4409925,126.02615704026191,0.1,254515.16318494693
gan,0.0,3.0,0.0,20000000.0,1.3281882200431454,24748177.197882812,127.67803068950295,0.1,193681.0034114565
gan,0.0,3.0,1.0,20000000.0,19.117683967418614,127366532.62563258,127.67803068950295,0.1,996779.5867439037
gan,0.0,3.0,2.0,20000000.0,1.247959374308195,24442427.453292597,127.67803068950295,0.1,191288.1840594884
gan,0.0,3.0,3.0,20000000.0,1.4461250310566667,25201995.1069571,127.67803068950295,0.1,197232.61480056183
gan,0.0,4.0,0.0,20000000.0,-0.9583858605439416,16991597.176568627,126.70452461963033,0.1,133998.350828076
gan,0.0,4.0,1.0,20000000.0,19.155173777198442,127612607.42750026,126.70452461963033,0.1,1006372.66540996
gan,0.0,4.0,2.0,20000000.0,0.5519997995096869,21891931.61178406,126.70452461963033,0.1,172643.14248606094
gan,0.0,4.0,3.0,20000000.0,2.7672927687704174,30633012.6319864,126.70452461963033,0.1,241576.6529141987
gan,0.0,5.0,0.0,20000000.0,-0.07739580971295344,19744042.132486776,128.85324211034296,0.1,153110.08710887746
gan,0.0,5.0,1.0,20000000.0,19.719427549992417,131319205.84240258,128.85324211034296,0.1,1018347.4544209994
gan,0.0,5.0,2.0,20000000.0,0.8453433276828831,22944605.37080215,128.85324211034296,0.1,177929.65105265725
gan,0.0,5.0,3.0,20000000.0,3.1314152785033116,32238184.153289437,128.85324211034296,0.1,249999.01999907693
gan,1.0,0.0,0.0,20000000.0,19.302110551044706,128577311.63006788,130.09630076772345,0.1,987565.0143044854
gan,1.0,0.0,1.0,20000000.0,17.332571150903163,115683512.45940326,130.09630076772345,0.1,888531.4849750478
gan,1.0,0.0,2.0,20000000.0,3.5178898157861633,33990695.80873214,130.09630076772345,0.1,261072.66956357844
gan,1.0,0.0,3.0,20000000.0,-0.10254135457071811,19661375.631601915,130.09630076772345,0.1,151013.32000729244
gan,1.0,1.0,0.0,20000000.0,0.4771199245817289,21628467.44745101,127.10523791258045,0.1,170028.11992942297
gan,1.0,1.0,1.0,20000000.0,18.928039221887957,126122145.0779,127.10523791258045,0.1,991485.4698402847
gan,1.0,1.0,2.0,20000000.0,1.3239141498198985,24731828.135079615,127.10523791258045,0.1,194424.60499996177
gan,1.0,1.0,3.0,20000000.0,1.6486298009380675,25993285.833156716,127.10523791258045,0.1,204341.31691196666
gan,1.0,2.0,0.0,20000000.0,-0.8721430109361561,17248012.42389299,126.18902703310324,0.1,136575.70122360584
gan,1.0,2.0,1.0,20000000.0,19.094472096283965,127214187.92219043,126.18902703310324,0.1,1007325.7424720256
gan,1.0,2.0,2.0,20000000.0,0.7043949603773004,22434726.406090114,126.18902703310324,0.1,177645.88842868715
gan,1.0,2.0,3.0,20000000.0,2.6621272625381494,30177895.731180895,126.18902703310324,0.1,238958.96927981384
gan,1.0,3.0,0.0,20000000.0,1.0955591850105575,23868281.2931615,127.78990106336563,0.1,186631.47828486847
gan,1.0,3.0,1.0,20000000.0,20.92509410097111,139255560.83735016,127.78990106336563,0.1,1088870.6588986504
gan,1.0,3.0,2.0,20000000.0,-0.06915006388220514,19771202.839585293,127.78990106336563,0.1,154595.4971830751
gan,1.0,3.0,3.0,20000000.0,3.3865282459118196,33389478.023596775,127.78990106336563,0.1,261079.86436750222
gan,1.0,4.0,0.0,20000000.0,-0.5009530711337644,18383832.151357286,127.60376067379457,0.1,143956.8580781015
gan,1.0,4.0,1.0,20000000.0,19.02347769086832,126748297.4703096,127.60376067379457,0.1,992518.1279044272
gan,1.0,4.0,2.0,20000000.0,0.8621452627007641,23005888.68122816,127.60376067379457,0.1,180150.44004846664
gan,1.0,4.0,3.0,20000000.0,2.278510640478416,28550635.833565675,127.60376067379457,0.1,223569.26438912936
gan,1.0,5.0,0.0,20000000.0,-0.14610568896783593,19518729.28197276,126.01653263076734,0.1,154767.41133629117
gan,1.0,5.0,1.0,20000000.0,20.175556391758292,134319280.91847822,126.01653263076734,0.1,1065041.0229063793
gan,1.0,5.0,2.0,20000000.0,0.10527067834497918,20351820.717543863,126.01653263076734,0.1,161373.13873929676
gan,1.0,5.0,3.0,20000000.0,3.4512559471549906,33685017.74428388,126.01653263076734,0.1,267094.3851818686
gan,2.0,0.0,0.0,20000000.0,1.0808735914770156,23813416.597487923,128.45671405575808,0.1,185236.66206309132
gan,2.0,0.0,1.0,20000000.0,19.229758994342305,128102243.8681196,128.45671405575808,0.1,996464.827286723
gan,2.0,0.0,2.0,20000000.0,1.0520932941380892,23706130.323299043,128.45671405575808,0.1,184402.11775339197
gan,2.0,0.0,3.0,20000000.0,1.6395489079909709,25957477.070249174,128.45671405575808,0.1,201914.59668913754
gan,2.0,1.0,0.0,20000000.0,0.7342147777612242,22541970.385815218,126.539283397158,0.1,178001.40510208462
gan,2.0,1.0,1.0,20000000.0,18.585174121403014,123874138.31072699,126.539283397158,0.1,978165.1868815529
gan,2.0,1.0,2.0,20000000.0,1.7048939024440701,26215830.405253354,126.539283397158,0.1,207011.83473248937
gan,2.0,1.0,3.0,20000000.0,1.1301058531360584,23997666.098256417,126.539283397158,0.1,189496.22466668952
gan,2.0,2.0,0.0,20000000.0,0.370479590897006,21256945.294673275,126.65191861314369,0.1,167705.11663457385
gan,2.0,2.0,1.0,20000000.0,19.815298146367198,131949506.32293142,126.65191861314369,0.1,1041005.9884430717
gan,2.0,2.0,2.0,20000000.0,0.22201248037181667,20746933.889646895,126.65191861314369,0.1,163681.41892169762
gan,2.0,2.0,3.0,20000000.0,2.489929572447224,29441027.336964797,126.65191861314369,0.1,232272.8338875959
gan,2.0,3.0,0.0,20000000.0,0.7234697269690427,22503287.964445807,128.3936937486387,0.1,175131.45826803826
gan,2.0,3.0,1.0,20000000.0,20.52895100890386,136645726.1384755,128.3936937486387,0.1,1063443.0543010456
gan,2.0,3.0,2.0,20000000.0,-0.13190238895019468,19565156.608600825,128.3936937486387,0.1,152265.5006468604
gan,2.0,3.0,3.0,20000000.0,3.0532229060464005,31889678.769565746,128.3936937486387,0.1,248180.88607483584
gan,2.0,4.0,0.0,20000000.0,0.3873776186808442,21315526.665047657,130.06094559144105,0.1,163762.84428629177
gan,2.0,4.0,1.0,20000000.0,20.3237780016711,135294833.02870974,130.06094559144105,0.1,1039442.6101772748
gan,2.0,4.0,2.0,20000000.0,-0.06617063014517986,19781023.2076483,130.06094559144105,0.1,151973.5671692065
gan,2.0,4.0,3.0,20000000.0,3.0412872365037202,31836663.120641146,130.06094559144105,0.1,244594.58999762076
gan,2.0,5.0,0.0,20000000.0,0.12057358535736239,20403316.726496067,126.37229097238514,0.1,161326.3788425488
gan,2.0,5.0,1.0,20000000.0,20.225861323281492,134650338.57176504,126.37229097238514,0.1,1064662.7615938857
gan,2.0,5.0,2.0,20000000.0,0.4004684528704273,21360984.340158544,126.37229097238514,0.1,168898.53244472857
gan,2.0,5.0,3.0,20000000.0,3.5177861333401097,33990219.0464471,126.37229097238514,0.1,268756.2531295394
gan,3.0,0.0,0.0,20000000.0,0.23357128157121604,20786338.15931585,127.88537324440533,0.1,162411.82591718144
gan,3.0,0.0,1.0,20000000.0,18.29178246499967,121952423.63637763,127.88537324440533,0.1,952862.1946782391
gan,3.0,0.0,2.0,20000000.0,2.3442093641926647,28825625.42893658,127.88537324440533,0.1,225225.93557538925
gan,3.0,0.0,3.0,20000000.0,1.1472227777662454,24061939.016133845,127.88537324440533,0.1,188005.38222586052
gan,3.0,1.0,0.0,20000000.0,1.0952156798032888,23866997.046262134,126.96948893979568,0.1,187826.340102541
gan,3.0,1.0,1.0,20000000.0,19.52654807875996,130051569.46498209,126.96948893979568,0.1,1023468.1082773481
gan,3.0,1.0,2.0,20000000.0,0.5865824308166337,22014331.391770978,126.96948893979568,0.1,173246.3990801219
gan,3.0,1.0,3.0,20000000.0,1.8330301370011173,26726998.76616242,126.96948893979568,0.1,210333.7236118532
gan,3.0,2.0,0.0,20000000.0,0.18931438197704123,20635741.733123396,126.0219128214791,0.1,163617.41803212676
gan,3.0,2.0,1.0,20000000.0,19.815474534054644,131950666.11578827,126.0219128214791,0.1,1046215.2306757316
gan,3.0,2.0,2.0,20000000.0,0.22395153121767933,20753540.602514274,126.0219128214791,0.1,164551.42598328763
gan,3.0,2.0,3.0,20000000.0,2.628705895116397,30034066.70222838,126.0219128214791,0.1,238135.19816132577
gan,3.0,3.0,0.0,20000000.0,1.4381540550959078,25171159.68092898,127.4076586152996,0.1,197409.00236331925
