x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
443.3489120940401,275.4173823806218,1.2124831698881802,1.290054191122441,0.9755449527340351,0.9150294665913408,0.9755449527340351,0.4951807648824092,0.4951807648824092,16.519349706530708,241.94470908471783
227.93334312968867,246.29629770941506,1.1811228849895292,1.2306647105856767,0.988885641995788,0.9049284857410577,0.988885641995788,0.2235316795712277,0.2235316795712277,17.23202347297188,233.41256780211822
154.32927607227978,223.07895065971414,1.1771904147529542,1.2176137424056392,0.9941673899878699,0.9349347171893041,0.9941673899878699,0.1169937222621185,0.1169937222621185,17.38863509113233,251.03852393475938
338.2838143690412,288.95873652635896,1.1785869920206964,1.2131637668554787,0.9980447683601229,0.9641745050099849,0.9980447683601229,0.03914291200982067,0.03914291200982067,14.899244303350933,279.64713029214437
227.47132676553787,244.7433605766801,1.1898539375099875,1.2511343268163366,0.9889263725013258,0.9391742594697939,0.9314219927192781,0.22270793079743184,1.4208567234629,16.986388078203962,246.3635412556057
341.1168120493472,299.8474491897096,1.3675025298648553,1.4378584835403134,0.9972742201948998,0.9955055026946544,0.993736785194409,0.054590030148780756,0.1256582203917871,14.74569819751624,259.84444710404944
287.2758023938249,312.72359346260095,1.2147877682283594,1.259327165332295,0.9993265283943575,0.9827558074590429,0.9678556941334535,0.013473969790330064,0.6534455825390629,16.589488746039308,263.18962531313645
341.2438811887904,299.9048352526839,1.3709878910266582,1.4415974618878509,0.9971343226671735,0.9963980932172547,0.9971343226671735,0.05739582494857439,0.05739582494857439,14.70083045734579,256.4732307475473
442.7686101715136,274.41429742271265,1.2299045866583984,1.2810672199474609,0.9935137052289396,0.9009518722063923,0.9935137052289396,0.13014844379304386,0.13014844379304386,16.62719336063047,251.73170293566034
442.94486736493485,275.1808112638702,1.247150461102195,1.2958112912814737,0.9969384749547691,0.9188523689549973,0.9969384749547691,0.06132442200416389,0.06132442200416389,16.450264504622318,245.14160782102982
285.5887692567928,306.25712108070366,1.2831161569655796,1.3419968598723102,0.9947349579516774,0.9793593986275186,0.9947349579516774,0.10557902450579965,0.10557902450579965,15.477110112435254,264.0721355067115
153.7114975371986,221.93181497229796,1.1758476960501272,1.2193111112068227,0.9940731714167282,0.9642374173877908,0.9762923324902275,0.11888923879147742,0.4798643284483406,17.368266665518128,219.78389717744935
350.5474502554918,250.75601460342298,1.2866854504534202,1.3435111734580047,0.9963237647831144,0.9234697580993495,0.9963237647831144,0.07366018352891487,0.07366018352891487,15.877865918503943,187.2274762999364
443.068423071951,275.2698182186877,1.2349504931272073,1.2934391005414358,0.9896465765520807,0.917713144577764,0.9896465765520807,0.2081478594509011,0.2081478594509011,16.47873079350277,243.99784001469854
393.9032064046976,290.36879407372913,1.2637446312143559,1.3236051799860515,0.9920500069270475,0.9892237223341576,0.9920500069270475,0.1596352551819789,0.1596352551819789,16.11673784016738,148.19545365802972
342.1035009892635,301.06836695809284,1.2983224836624214,1.3981415448828098,0.9729866035346201,0.9505045411570638,0.9729866035346201,0.547699301957653,0.547699301957653,15.22230146140628,233.4067683340362
285.7205229728053,306.26356237348654,1.2771243817593736,1.3448694586338132,0.9888900707305269,0.9748128615932228,0.9888900707305269,0.22344210956163593,0.22344210956163593,15.475789570217923,263.82903079195967
393.3920019865687,288.9599076705012,1.2619485547045144,1.310523179522331,0.9985880303985525,0.9956979287296618,0.9985880303985525,0.028259347396965097,0.028259347396965097,16.273721845732027,131.03081699376108
168.62543261775124,325.68523125788283,1.198319314286685,1.2765807341553006,0.9733731660093738,0.9230715167666017,0.9733731660093738,0.5397549848609848,0.5397549848609848,16.68103119013639,258.85184817104744
139.07512361837908,222.1314950485659,1.074115655197087,1.0918444577897422,0.9976112578865033,0.9942049457805782,0.9907986336746529,0.04783199419105766,0.18487920760286472,18.897866506523094,255.1237317955454
342.6849740559324,305.2417391093001,1.3465782640030917,1.4090074728019695,0.9992800981239559,0.9021199462423006,0.9992800981239559,0.014403222596639093,0.014403222596639093,15.091910326376368,252.0089622912221
242.8068737373308,379.2475086075295,0.7794752879902411,0.767571839905358,0.9764116048285666,0.974439077623812,0.9724665504190574,0.4774211042358423,0.5583919907411021,17.531135253108758,299.5586862321976
292.80477388978386,249.71193960053222,1.176313432647366,1.2095286715332978,0.998655063375992,0.9866603552991029,0.998655063375992,0.02691683726039525,0.02691683726039525,17.485655941600427,213.9418483658774
343.0808207760413,307.8522194025626,1.3246452368236583,1.4170078074797239,0.9801453028541685,0.9482270221597999,0.9801453028541685,0.40108900179252244,0.40108900179252244,14.995906310243312,241.38289410215424
225.83406725455492,319.5068603349997,1.2029510455872787,1.2510978290441326,0.9923054607008641,0.9741390869506008,0.9923054607008641,0.15448590005089974,0.15448590005089974,16.98682605147041,254.53780277093617
394.9185883761011,294.1908229822362,1.247987627034974,1.2996551145079107,0.9988771069366522,0.9120284852744387,0.9645580779692905,0.02247047960218374,0.7217046565060163,16.404138625905073,224.0765124927968
341.24622347707515,299.84335018521136,1.3717567071896504,1.4378588895071238,0.9997218722627661,0.9979277257908483,0.9997218722627661,0.005563328438520946,0.005563328438520946,14.745693325914514,258.6050518988362
349.60116578848596,248.18710992721333,1.2477206377715309,1.2961987355447828,0.9971111220893583,0.9862532723507548,0.9971111220893583,0.05786117544747673,0.05786117544747673,16.445615173462606,160.70114342954085
291.9738471207979,247.43172195540785,1.1842517714829321,1.227696885887963,0.9972451146233071,0.9529973448207321,0.9598727263133139,0.055173741142936356,0.819091601325899,17.267637369344442,189.84860116695904
350.7992462460937,251.29766876925245,1.2776131861878035,1.3370215759971282,0.9938314958066982,0.9097445868902587,0.9938314958066982,0.12375216034311061,0.12375216034311061,15.95574108803446,197.9688674750738
153.54168163656016,220.75364396510994,1.1614803442124149,1.215596039642475,0.9836367189351314,0.9740467472421631,0.9836367189351314,0.32997276341264326,0.32997276341264326,17.4128475242903,225.24067019538998
192.1771413200885,314.94291161232405,1.3023536832812348,1.3789234740761152,0.9865780218265363,0.9454138202103004,0.9865780218265363,0.27025734223234116,0.27025734223234116,15.452918311086616,222.8920231705323
341.5618468234341,300.71819485953483,1.3432176941015905,1.4300134204855595,0.9852681627758578,0.9699769269943376,0.9852681627758578,0.2968285677888472,0.2968285677888472,14.839838954173285,250.10209228416582
393.3890741262128,288.99972657134066,1.2622019068117598,1.3117250369979345,0.9980459270069362,0.9944541901430994,0.9980459270069362,0.03911969368981195,0.03911969368981195,16.259299556024786,131.29928256030445
286.4501457734795,308.3440999423429,1.191895713447953,1.2636017774008803,0.9765305853463105,0.9188077615737512,0.9765305853463105,0.4749841551343335,0.4749841551343335,15.287268795015699,272.3630724252741
227.5445232744338,245.2656908641611,1.1772043780766677,1.2517604323816518,0.9749731638370631,0.9211809060903378,0.956173144088893,0.5069066526553669,0.8963253853206224,16.978874811420177,242.515207624958
350.9192885206829,251.26429116119598,1.277285055895777,1.337124978129073,0.993541894580993,0.9093163719882944,0.993541894580993,0.1295809840388622,0.1295809840388622,15.954500262451125,198.13086846820204
343.35194064499166,307.41713935368546,1.3468195360107666,1.415193174787857,0.9959431274939754,0.9489121212775706,0.9959431274939754,0.08130247875042076,0.08130247875042076,15.017681902545714,244.719019710404
286.04785776058776,306.2260857609318,1.2591185545095556,1.3499384629119326,0.9734464306061085,0.9625962007372796,0.9734464306061085,0.5382496661987604,0.5382496661987604,15.476687310811359,263.3763749844666
166.52674231468865,316.040273673691,1.1201772153817988,1.1454022574946372,0.9980397969567241,0.937246810635897,0.991902559439887,0.03924253511167104,0.16260805785743707,18.255172910064353,254.39603653731558
