dataset_id,track_id,selection_id,selection_role,source_zip_path,internal_path,row_number,metric_name,raw_metric_value,longitude,latitude,altitude_m,x_local_m,y_local_m,z_local_m,x_aligned_m,y_aligned_m,bs_distance_m,bs_bearing_deg,bs_elevation_deg,note,x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,350,measured_throughput_mbps,210.0,-78.6985709,35.7275297,29.9380807,-31.50679714750649,-57.73685759171565,29.9380807,289.6002663079739,241.51459825392965,nan,nan,nan,,289.6002663079739,241.51459825392965,1.232792437298386,1.2738734556451603,1.0,0.9982750710789107,1.0,0.0,0.0,16.713518532258075,210.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,351,measured_throughput_mbps,202.0,-78.6986111,35.7274466,29.9103622,-35.13556239594298,-66.97715599535093,29.9103622,285.9715010595374,232.27429985029437,nan,nan,nan,,285.9715010595374,232.27429985029437,1.1996081661166023,1.2348331366077676,1.0,0.9945828641893453,1.0,0.0,0.0,17.18200236070679,202.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,352,measured_throughput_mbps,226.0,-78.698651,35.7273635,29.9227075,-38.73724730842719,-76.21745439898619,29.9227075,282.3698161470532,223.0340014466591,nan,nan,nan,,282.3698161470532,223.0340014466591,1.1426731012558826,1.1678507073598619,1.0,0.9982031501652107,1.0,0.0,0.0,17.985791511681658,226.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,366,measured_throughput_mbps,278.0,-78.6992164,35.7261907,29.8873402,-89.7746570609337,-206.62686436829125,29.8873402,231.3324063945467,92.62459147735404,nan,nan,nan,,231.3324063945467,92.62459147735404,0.8067096149150412,0.772599546958872,1.0,0.9935311740223938,1.0,0.0,0.0,20.410623618311718,278.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,367,measured_throughput_mbps,241.0,-78.6992497,35.7261239,29.9435404,-92.78057454342172,-214.05468546837568,29.9435404,228.32648891205866,85.19677037726962,nan,nan,nan,,228.32648891205866,85.19677037726962,0.9619155538918313,0.9551947692845074,1.0,0.9946287992845058,1.0,0.0,0.0,20.53766276858591,241.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,374,measured_throughput_mbps,270.0,-78.6993068,35.7260331,30.222404,-97.93486548298294,-224.15118480716433,30.222404,223.17219797249743,75.10027103848097,nan,nan,nan,,223.17219797249743,75.10027103848097,0.7985923603254631,0.7630498356770155,1.0,0.9977359057702262,1.0,0.0,0.0,21.616129244603087,270.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,375,measured_throughput_mbps,275.0,-78.6992857,35.7260966,30.2335957,-96.03021506670645,-217.09030696560905,30.2335957,225.07684838877395,82.16114888003625,nan,nan,nan,,225.07684838877395,82.16114888003625,0.721537772919483,0.672397379905274,1.0,0.9958414779136957,1.0,0.0,0.0,22.022140532045803,275.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,376,measured_throughput_mbps,268.0,-78.6992592,35.7261766,30.2312761,-93.63811857113333,-208.19471283352996,30.2312761,227.46894488434705,91.05674301211533,nan,nan,nan,,227.46894488434705,91.05674301211533,0.72897979453611,0.681152699454247,1.0,0.9939887384365971,1.0,0.0,0.0,22.87162215200358,268.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,399,measured_throughput_mbps,255.0,-78.6985948,35.7281761,30.0421552,-33.66419738246486,14.139542991465692,30.0421552,287.4428660730155,313.390998837111,nan,nan,nan,,287.4428660730155,313.390998837111,1.2224236659711498,1.2616749011425292,1.0,0.9991367904182106,1.0,0.0,0.0,16.859901186289648,255.0
dryad,yaw315_input_throughput_with_header,,candidate,C:\Users\52834\Downloads\doi_10_5061_dryad_wh70rxx06__v20250521.zip,Dryad/yaw315/input_throughput_with_header.csv,400,measured_throughput_mbps,150.0,-78.6985666,35.7282613,30.0529609,-31.118645641024337,23.613350741694905,30.0529609,289.98841781445606,322.8648065873402,nan,nan,nan,,289.98841781445606,322.8648065873402,1.239917719266888,1.282256140313986,1.0,0.983534158909938,1.0,0.0,0.0,16.61292631623217,150.0
