x_m,y_m,field_score,combined_metric_risk,global_confidence,metric_confidence,poor_proximity,nearest_measured_dist_m,nearest_poor_dist_m,predicted_sinr_db,predicted_throughput_mbps
0.0,0.0,0.00024642288657272186,0.4540244621191434,0.0006385039701509238,0.000632855364953009,0.00011410219125314745,147.1276532915382,181.56832193216036,19.25009423514215,314.5451562758063
15.744021028103125,0.0,0.00042189185924492367,0.45405031219674813,0.0010930493258515964,0.0010826822302419615,0.00022798448390564754,136.37567883878089,167.72465968741903,19.250144230589257,314.5425148356983
31.48804205620625,0.0,0.0006541909308231721,0.43337015640110876,0.0017756096536300653,0.0017582586928745873,0.00044729244439374865,126.67222896384297,154.2459587850753,19.49862788556801,314.54015507587036
47.232063084309374,0.0,0.0009957105057816493,0.4333968505885326,0.002701947180539834,0.0026752807408206517,0.0008572016926696052,118.2756517583603,141.23674639434478,19.498540967901974,314.53844338359465
62.9760841124125,0.0,0.0013989578742536954,0.4334080318547163,0.0037949591622024373,0.0037576163340488087,0.0015932714505852248,111.48163258280836,128.8393172089191,19.498486624216504,314.5378579525306
78.72010514051563,0.0,0.0017868237167838787,0.43339633374196107,0.004844788729182665,0.004798115123102387,0.0028444236540965846,106.5970328107605,117.24789627932442,19.49848522956674,314.53889761388467
94.46412616861875,0.0,0.0023327040998800796,0.49393549223521244,0.005546566395750969,0.005495467047608831,0.004813785837770658,103.89152420219432,106.7254285597423,19.498552547855244,309.2109579990295
110.20814719672188,0.0,0.002647492027103832,0.37019574194704363,0.008383315330850748,0.008329111989109652,0.007590103023193862,95.63023637040467,97.61820228246779,20.9171170850985,309.6972494179378
125.952168224825,0.0,0.004018903501131966,0.3902064500973907,0.012057464066868362,0.011979355254005331,0.010913454614437611,88.36142772346699,90.3551776531243,20.917158570777367,307.9360028723956
141.69618925292812,0.0,0.005141786141974346,0.39024494046690095,0.015403580246720366,0.015306383327597537,0.013976090212957048,83.46310626058794,85.40814502646228,20.91717841229,307.9324702154527
157.44021028103126,0.0,0.005613335935511829,0.38326507465956905,0.017107702348652176,0.01701268524515097,0.015614347063036547,81.36452974281616,83.19130207696884,21.000000000000004,307.93934009662456
173.1842313091344,0.0,0.0067823320020361545,0.48483304486222195,0.016367962576379694,0.016288981520050247,0.015054709418339963,82.2485871232959,83.92128837147611,20.917120406623724,299.6091424035505
188.9282523372375,0.0,0.008433683754741628,0.4227386809954374,0.023300186021492912,0.02323224273571005,0.01753271693825313,75.18587869374583,80.8737320827499,22.499909140105995,293.46632904495755
204.67227336534063,0.0,0.011029831873173116,0.4225058494787258,0.030421009086395064,0.030343994004636273,0.02295249964378098,69.85243641786607,75.48656862932509,22.49975908334483,293.4879186346767
220.41629439344376,0.0,0.012216972984341925,0.42257694429558545,0.03365010335727979,0.03358341407424081,0.025790670695683523,67.83478302714684,73.154849067809,22.499601056068443,293.48282115748657
236.16031542154687,0.0,0.013634667780324863,0.5111463882136447,0.031081846764436635,0.031040660462346853,0.027969192770120423,69.42262671085605,71.53303265490656,22.4994822398845,285.6895814113796
251.90433644965,0.0,0.028085978564067814,0.8156397263137563,0.040162830007880596,0.04011144772730328,0.04006006544672596,64.29626675515438,64.34750630056453,21.999026632777976,262.5641754440176
267.6483574777531,0.0,0.034107228648135306,0.8157368833282893,0.04867865647292834,0.04862098029018902,0.048563304107449703,60.45029220805823,60.49774185588387,21.998982694128244,262.5559478435034
