group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
ga,1.0,0.0,2.0,20000000.0,-2.350762173640632,13235011.50059992,148.02663745954914,0.1,89349.30089271876
ga,1.0,0.0,3.0,20000000.0,5.102326114204104,41665426.43928287,148.02663745954914,0.1,281282.4698775802
ga,1.0,1.0,0.0,20000000.0,-5.689892141076712,6891585.811064078,160.00595248051212,0.1,43043.907514325
ga,1.0,1.0,1.0,20000000.0,20.2059138190466,134519059.3521826,160.00595248051212,0.1,840187.7461024198
ga,1.0,1.0,2.0,20000000.0,-8.055357157796976,4194855.293229621,160.00595248051212,0.1,26200.49553585594
ga,1.0,1.0,3.0,20000000.0,17.488487596109763,116700928.84011295,160.00595248051212,0.1,728898.1267221632
ga,1.0,2.0,0.0,20000000.0,-3.673232407703665,10304496.486282004,149.1219590517444,0.1,69054.82645961513
ga,1.0,2.0,1.0,20000000.0,-2.1493320973315235,13734593.55146197,149.1219590517444,0.1,92041.37004192088
ga,1.0,2.0,2.0,20000000.0,19.43240327062756,129433057.72260949,149.1219590517444,0.1,867386.1310031932
ga,1.0,2.0,3.0,20000000.0,1.485819037426836,25355901.716851555,149.1219590517444,0.1,169920.71326485608
ga,1.0,3.0,0.0,20000000.0,-3.441357276897449,10775849.462159699,130.9601122089378,0.1,82220.66409481395
ga,1.0,3.0,1.0,20000000.0,3.466766766564646,33756042.81379601,130.9601122089378,0.1,257561.52840752705
ga,1.0,3.0,2.0,20000000.0,-7.390838425143201,4833249.786469332,130.9601122089378,0.1,36878.11421040217
ga,1.0,3.0,3.0,20000000.0,-1.4041091377550998,15711025.24725241,130.9601122089378,0.1,119876.48249686894
ga,1.0,4.0,0.0,20000000.0,-5.570888883469877,7061389.211079332,154.43080401931834,0.1,45695.67379068686
ga,1.0,4.0,1.0,20000000.0,-1.6747913944682864,14969545.96180807,154.43080401931834,0.1,96870.95111429489
ga,1.0,4.0,2.0,20000000.0,-3.4917446362852047,10671934.455326684,154.43080401931834,0.1,69060.24027411747
ga,1.0,4.0,3.0,20000000.0,2.781953107849546,30696761.7392627,154.43080401931834,0.1,198644.9364194417
ga,1.0,5.0,0.0,20000000.0,-7.078888537240772,5162770.077450382,128.2182657146267,0.1,40234.10111333736
ga,1.0,5.0,1.0,20000000.0,-5.17714821899213,7649768.462208065,128.2182657146267,0.1,59615.58488657227
ga,1.0,5.0,2.0,20000000.0,-3.5850447158608176,10481706.946554832,128.2182657146267,0.1,81685.22920864295
ga,1.0,5.0,3.0,20000000.0,-2.507792964121535,12855568.424488258,128.2182657146267,0.1,100185.02317572144
