x_m,y_m,z_m,margin_db,sinr_db,rate_bps,outage,i_dbm,p_rx_dbm,ee_bpj
366.38628505856434,111.49797629606553,29.936,8.247732120321317,8.247732120321317,294109691.91673476,0.0,-55.79906037341032,-47.54803575362247,1560738.6853403628
443.27796585624344,484.6206665832848,29.936,18.053105081018657,18.053105081018657,601952398.9144683,0.0,-68.78633442406256,-50.66819214305207,3194353.744674363
5.353727237382988,516.9019564281622,29.936,13.630423522484534,13.630423522484534,458914754.5743207,0.0,-77.76534266502254,-63.645567260948994,2435302.3053058605
205.43389389044967,272.16086137292206,29.936,3.5923486991282374,3.5923486991282374,171669912.5723562,0.0,-56.75671149478851,-53.16025839050563,910993.0105143503
144.7235124683102,541.3109375013215,29.936,14.07542511980327,14.07542511980327,473112461.92617553,0.0,-74.58200816442415,-60.26457568636032,2510644.640890825
189.13412263775672,61.14768225562303,29.936,-11.425384699537538,-11.425384699537538,10033369.90655614,1.0,-44.410767860258446,-55.83591331134487,53243.63320174207
473.30272111566757,439.7521784904478,29.936,16.31380515363871,16.31380515363871,545265363.8333797,0.0,-64.55228445813975,-48.21383141265407,2893535.2030217173
116.79829055363336,405.72518955385067,29.936,12.002801487593459,12.002801487593459,407546065.16865194,0.0,-70.55898856461742,-58.45873270277821,2162706.389652191
155.3993618134663,329.5978130720791,29.936,6.476594233869392,6.476594233869392,244435623.74264872,0.0,-62.37050433163404,-55.87897912916428,1297135.5400231404
352.0166499167114,406.1497869871718,29.936,16.033589644298843,16.033589644298843,536176200.7045532,0.0,-65.60946088135287,-49.5444546774238,2845302.149496419
584.8635550763778,471.9644179235018,29.936,31.637604928937307,31.637604928937307,1051077402.3669574,0.0,-83.26717628434076,-50.09640056859976,5577705.217635595
36.90723707327227,357.54198655536914,29.936,11.04992018346654,11.04992018346654,377976365.7496803,0.0,-71.93692831175493,-60.75371872385546,2005790.1945539992
456.22614247780143,407.7160641505335,29.936,13.925525402519526,13.925525402519526,468323539.41844714,0.0,-60.85202909764254,-46.91597291425809,2485231.481024523
210.22160275150165,320.561175735232,29.936,5.051571149094009,5.051571149094009,207040739.05836055,0.0,-58.42795082937797,-53.370350227664716,1098693.7859270743
471.52993833591506,313.20635404577587,29.936,23.680414413975484,23.680414413975484,787263224.477413,0.0,-64.4501915526972,-40.74570032184806,4177734.375158071
555.6703147990244,313.6235705048026,29.936,28.562909823306555,28.562909823306555,949040041.8700906,0.0,-69.4050965136928,-40.76727612915906,5036228.142060109
