group,scenario_idx,drone_idx,station_idx,bandwidth_hz,sinr_db,rate_bps,p_prop_w,p_tx_w,ee_bpj
random,0.0,0.0,0.0,20000000.0,-2.932036841558399,11873616.186646614,166.9385801300547,0.1,71083.07660063876
random,0.0,0.0,1.0,20000000.0,7.975859762468403,57257354.49890256,166.9385801300547,0.1,342779.2217481884
random,0.0,0.0,2.0,20000000.0,-6.517928928630525,5807303.941013321,166.9385801300547,0.1,34766.243442034815
random,0.0,0.0,3.0,20000000.0,1.0000550542641098,23512936.543752506,166.9385801300547,0.1,140763.5081993965
random,0.0,1.0,0.0,20000000.0,-4.132702537761618,9421181.070442775,126.20741020258788,0.1,74589.29808893942
random,0.0,1.0,1.0,20000000.0,-2.494888782515972,12886420.8255774,126.20741020258788,0.1,102024.26607360979
random,0.0,1.0,2.0,20000000.0,0.422274992511802,21436852.345686566,126.20741020258788,0.1,169719.67290995372
random,0.0,1.0,3.0,20000000.0,1.1295879342800101,23995723.064291038,126.20741020258788,0.1,189978.7433358316
random,0.0,2.0,0.0,20000000.0,14.45474626379611,97051640.77857922,161.40248596819737,0.1,600929.7020832879
random,0.0,2.0,1.0,20000000.0,21.288595448394815,141652032.92615536,161.40248596819737,0.1,877088.8700378835
random,0.0,2.0,2.0,20000000.0,-7.134660803745945,5102387.597475559,161.40248596819737,0.1,31593.244939154112
random,0.0,2.0,3.0,20000000.0,18.507646261983396,123366153.65636247,161.40248596819737,0.1,763865.3542500603
random,0.0,3.0,0.0,20000000.0,-2.7576910373222603,12269598.04718193,127.9992830312114,0.1,95781.94160690534
random,0.0,3.0,1.0,20000000.0,-2.8821467875041975,11985861.100738402,127.9992830312114,0.1,93566.96475668835
random,0.0,3.0,2.0,20000000.0,22.744118483615935,151261634.55769145,127.9992830312114,0.1,1180815.6219019317
random,0.0,3.0,3.0,20000000.0,-0.2893769739301177,19054720.581795625,127.9992830312114,0.1,148749.62709317383
random,0.0,4.0,0.0,20000000.0,25.899110370985582,172144050.69311062,166.67280478578246,0.1,1032206.9651237649
random,0.0,4.0,1.0,20000000.0,-2.667006402851185,12479718.738132888,166.67280478578246,0.1,74830.65811696895
random,0.0,4.0,2.0,20000000.0,-0.8954754899788071,17178363.1959008,166.67280478578246,0.1,103004.5828992694
random,0.0,4.0,3.0,20000000.0,-2.8845658364523534,11980398.931219056,166.67280478578246,0.1,71836.64594840704
random,0.0,5.0,0.0,20000000.0,19.949750158070714,132833701.40955624,151.29931819113582,0.1,877373.1810460256
random,0.0,5.0,1.0,20000000.0,18.553185211619194,123664522.70882684,151.29931819113582,0.1,816810.3013033727
random,0.0,5.0,2.0,20000000.0,-5.158738334273465,7678299.795305255,151.29931819113582,0.1,50715.550684394075
random,0.0,5.0,3.0,20000000.0,-2.3130442572576158,13327454.982534679,151.29931819113582,0.1,88028.50066807619
random,1.0,0.0,0.0,20000000.0,6.920552636917179,51316921.914809,126.0674679421203,0.1,406736.56015947624
random,1.0,0.0,1.0,20000000.0,0.13944345983061637,20466939.268298555,126.0674679421203,0.1,162220.41705463902
random,1.0,0.0,2.0,20000000.0,-2.734230451065841,12323683.51466234,126.0674679421203,0.1,97677.1882298206
random,1.0,0.0,3.0,20000000.0,-1.2643176612096876,16104628.162434785,126.0674679421203,0.1,127644.85508913305
random,1.0,1.0,0.0,20000000.0,22.227437582899768,147848150.5832296,167.63403785507126,0.1,881443.9363283925
random,1.0,1.0,1.0,20000000.0,20.04508361564058,133460808.26860736,167.63403785507126,0.1,795669.2033129418
random,1.0,1.0,2.0,20000000.0,-3.8203424354751974,10014436.726297226,167.63403785507126,0.1,59704.26071153244
random,1.0,1.0,3.0,20000000.0,-1.0752823675173888,16648527.976690171,167.63403785507126,0.1,99255.5130108723
random,1.0,2.0,0.0,20000000.0,-7.003905454258657,5244979.754415301,134.22989431358076,0.1,39045.51389113267
random,1.0,2.0,1.0,20000000.0,-4.622537055750897,8550882.87437465,134.22989431358076,0.1,63655.8445762892
random,1.0,2.0,2.0,20000000.0,-3.8384032761398004,9979300.64540978,134.22989431358076,0.1,74289.49971563308
random,1.0,2.0,3.0,20000000.0,-1.6522590722475035,15030234.016855823,134.22989431358076,0.1,111890.46260819
random,1.0,3.0,0.0,20000000.0,-2.8545080590402843,12048411.525530603,135.95127215082078,0.1,88557.87480012856
random,1.0,3.0,1.0,20000000.0,21.28386762139911,141620853.79156366,135.95127215082078,0.1,1040937.3727470088
random,1.0,3.0,2.0,20000000.0,-3.2255813340815678,11230317.75032182,135.95127215082078,0.1,82544.74635027563
random,1.0,3.0,3.0,20000000.0,6.293014310081503,47895435.856469505,135.95127215082078,0.1,352039.60315324814
random,1.0,4.0,0.0,20000000.0,-3.4068317839432467,10847533.014994856,136.37629589261417,0.1,79482.90905792311
random,1.0,4.0,1.0,20000000.0,17.725958423404947,118251742.3630692,136.37629589261417,0.1,866463.5978698831
random,1.0,4.0,2.0,20000000.0,-1.5001346282433445,15444872.851756679,136.37629589261417,0.1,113168.90417299586
random,1.0,4.0,3.0,20000000.0,1.5250555535639165,25508609.710245658,136.37629589261417,0.1,186908.7195209123
random,1.0,5.0,0.0,20000000.0,22.747060461837336,151281077.31445667,126.5495398552255,0.1,1194485.8030071626
random,1.0,5.0,1.0,20000000.0,14.326429478678321,96229054.61916153,126.5495398552255,0.1,759805.7973930426
random,1.0,5.0,2.0,20000000.0,-3.642365303147173,10366237.575575154,126.5495398552255,0.1,81849.78474793446
random,1.0,5.0,3.0,20000000.0,-5.495570295343342,7170758.913437682,126.5495398552255,0.1,56618.9101171205
random,2.0,0.0,0.0,20000000.0,0.4909559776430823,21676988.514077213,127.69621159848573,0.1,169621.52667078018
random,2.0,0.0,1.0,20000000.0,-3.865802756508785,9926193.967712462,127.69621159848573,0.1,77672.05180462547
random,2.0,0.0,2.0,20000000.0,-4.989669174184016,7944688.265472311,127.69621159848573,0.1,62166.85272669263
random,2.0,0.0,3.0,20000000.0,-4.055145488722971,9565646.621709963,127.69621159848573,0.1,74850.78393218432
random,2.0,1.0,0.0,20000000.0,18.8567485999058,125654535.04736927,135.6084148153502,0.1,925915.5758199623
random,2.0,1.0,1.0,20000000.0,13.159713186034637,88792524.42613447,135.6084148153502,0.1,654289.0103531813
random,2.0,1.0,2.0,20000000.0,1.2457212597042686,24433932.61105305,135.6084148153502,0.1,180047.29216164487
random,2.0,1.0,3.0,20000000.0,-5.54521974912798,7098496.810194408,135.6084148153502,0.1,52306.97609910838
random,2.0,2.0,0.0,20000000.0,-1.0418173832932636,16746214.858076466,156.324749570375,0.1,107056.04390654562
random,2.0,2.0,1.0,20000000.0,4.621381272705591,39256645.067202546,156.324749570375,0.1,250961.85338331712
random,2.0,2.0,2.0,20000000.0,-2.085597600966579,13895700.009990172,156.324749570375,0.1,88833.12933634291
random,2.0,2.0,3.0,20000000.0,8.727139717080334,61611697.08930309,156.324749570375,0.1,393874.3533777191
random,2.0,3.0,0.0,20000000.0,20.20128281508657,134488582.43908247,131.33321151539974,0.1,1023246.5667425676
random,2.0,3.0,1.0,20000000.0,-4.384635083735829,8964590.158665366,131.33321151539974,0.1,68206.43013516416
random,2.0,3.0,2.0,20000000.0,4.692982167313218,39611066.81106052,131.33321151539974,0.1,301377.9116735604
random,2.0,3.0,3.0,20000000.0,-3.8021839943226468,10049866.944142252,131.33321151539974,0.1,76463.67937197314
random,2.0,4.0,0.0,20000000.0,16.9294386046125,113056042.50083311,164.83207620791438,0.1,685470.316630914
random,2.0,4.0,1.0,20000000.0,14.739643586923705,98880976.22135036,164.83207620791438,0.1,599525.4440179386
